recno,LQAC,Flag,OName,Nature,RAOdeg,DEOdeg,Source,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,Plx,e_Plx,pmRA*,e_pmRA*,pmDE,e_pmDE,Ref,GAIA,z,Gmag2,BPmag,RPmag,umag_1,Bmag_1,Gmag1,Vmag,gmag_1,rmag_1,imag_1,zmag_1,Jmag,Kmag,W1mag,W2mag,W3mag,W4mag,S1_4,S2_3,S5_0,S8_4,S23,I1B,I2B,I3B,I1R,I2R,I3R,I1I,I2I,I3I,BMAG_1a,IMAG_1a,uMAG_1a,gMAG_1a,rMAG_1a,iMAG_1b,zMAG_1a,iers_name,source_id,Separation
118863,LQAC_071+010_003,3,PKS 0441+106,ICRF2,71.05194202,10.713128717,DR2,71.0519422822,10.7131287443,0.465,0.271,-0.017,0.677,0.746,1.205,0.019,0.671,ABCD------KL-,DR12,2.4,19.608,19.893,19.029,,19.9,19.445,,,19.24,,,,,16.076,14.974,11.861,8.806,0.679,0.619,0.392,0.202,,0.9,2.0,1.3,0.1,2.2,0.4,0.6,1.4,0.5,-28.135,,,,,,,0441+106,3293994518781345920,9.326730728359843E-4
118930,LQAC_072+011_004,3,PKS 0446+11,ICRF2,72.28196292,11.35794346,DR2,72.2819627992,11.3579433865,0.665,0.302,-0.462,0.612,-0.325,1.484,-0.435,0.619,ABCD-----JKL-,DR12,1.207,19.809,19.968,18.591,,20.57,20.161,18.64,,18.51,19.41,,16.982,15.373,13.272,12.096,8.897,6.493,0.8,1.362,0.96,1.362,,,,,,,,,,,-26.184,-25.481,,,,,,0446+112,3295554038585678464,5.016485198922418E-4
118925,LQAC_072+011_003,3,TEX 0446+113,ICRF2,72.210050604,11.46510235,DR2,72.2100502777,11.465103005,0.324,0.173,-0.319,0.4,-1.088,0.76,0.495,0.376,ABCD------KL-,DR12,1.375,19.018,19.423,18.45,,19.76,18.924,,,18.82,19.54,,,,14.61,13.447,10.057,7.833,0.28,0.294,0.365,0.237,,0.2,0.6,1.0,0.2,1.7,0.7,0.3,1.4,0.4,-27.023,-25.497,,,,,,0446+113,3295560704374964736,0.0026238939802780085
118983,LQAC_073+012_001,3,87GB 04499+1231,RADIO,73.177504746,12.606830836,DR2,73.1775050221,12.6068307957,0.493,0.323,-0.441,0.58,-1.282,0.947,-0.735,0.619,-B--------KL-,DR2,1.176,19.826,20.013,19.232,,20.09,,18.72,,19.25,18.43,,,,14.573,13.371,10.584,8.218,0.467,0.161,0.092,0.156,,0.5,1.3,0.5,0.6,0.6,0.7,1.3,0.4,0.1,-26.794,-26.497,,,,,,0449+125,3296130255694402688,9.80853726023657E-4
118379,LQAC_062+006_001,3,3EG J0409+0640,ICRF2,62.357698769,6.676417472,DR2,62.3576993049,6.6764180751,1.928,1.187,4.369,2.263,5.094,2.993,0.666,2.408,ABCD------K--,DR12,0.805,20.552,20.591,19.497,,21.27,20.44,,,20.17,,,,,15.077,14.158,11.968,8.422,0.143,0.141,0.23,0.228,,,,,,,,,,,-23.417,,,,,,,0406+065,3297109336440540800,0.002895740091534077
118313,LQAC_061+006_001,3,TEX 0403+064,ICRF2,61.642947092,6.620830698,DR2,61.6429478263,6.6208301753,0.301,0.166,0.235,0.356,-0.086,0.766,-0.365,0.381,ABCD-----JKL-,DR12,0.666,19.03,19.221,18.473,,19.75,18.977,,,19.35,,,16.902,15.258,14.031,12.845,9.983,7.626,0.212,0.253,0.264,0.154,,1.1,1.4,1.4,0.3,2.0,0.7,,,,-24.39,,,,,,,0403+064,3297142523650373632,0.0032305655228838173
118338,LQAC_061+006_002,3,HS 0404+0629,RADIO,61.907790683,6.63459045,DR2,61.9077908571,6.6345906589,0.096,0.053,0.097,0.121,0.156,0.219,-0.045,0.13,-B-------JK--,DR12,0.346,16.756,16.967,16.146,,17.43,16.646,17.01,,16.58,15.9,,15.302,13.622,12.303,11.258,8.689,6.294,0.337,0.056,0.194,0.116,,0.2,0.9,0.5,0.7,0.3,0.3,0.1,1.0,0.2,-25.015,-25.767,,,,,,0404+065,3297163315589557504,9.762380950955983E-4
118332,LQAC_061+007_001,3,TEX 0404+075,ICRF2,61.871194607,7.702075592,DR2,61.8711944916,7.7020753751,0.214,0.095,-0.35,0.256,0.011,0.4,-0.16,0.162,ABCD-----JKL-,DR12,1.133,18.41,18.885,17.422,,18.06,18.391,,,17.44,17.27,,16.56,14.665,14.07,13.076,10.006,7.488,0.31,0.36,0.182,0.282,,1.0,0.4,0.3,0.9,0.8,1.1,1.2,0.2,0.3,-27.485,-27.029,,,,,,0404+075,3298357282138391808,8.828685259519499E-4
118426,LQAC_062+008_001,3,J0411+0843,RADIO+,62.891073,8.719836,DR2,62.8910731344,8.7198377125,0.912,0.457,-0.341,0.829,-0.224,2.307,0.988,1.359,--CD-----JKL-,DR12,,20.193,20.317,19.513,,21.3,20.18,,,19.49,18.3,,17.868,15.411,15.094,14.118,11.228,7.826,,,,0.116,,,,,,,,,,,,,,,,,,0408+085,3298582127968854272,0.006183394469288517
118470,LQAC_063+011_001,3,3C 109.0,ICRF2,63.418087559,11.204107231,DR2,63.4180877526,11.2041072337,0.163,0.085,-0.437,0.178,-1.892,0.409,-0.169,0.239,AB-------JKL-,DR12,0.3056,17.583,18.272,16.367,18.8,18.35,17.379,17.38,,16.3,15.55,,14.68,12.59,10.876,9.748,6.894,4.298,3.931,0.224,1.64,0.275,,0.1,0.5,0.4,1.1,0.3,0.2,1.2,0.6,0.2,-25.076,-26.408,,,,,,0410+110,3303970215981157120,6.839048123124551E-4
118375,LQAC_062+012_001,3,PKS 0406+121,ICRF2,62.341702969,12.294402145,DR2,62.3417030652,12.2944022558,0.429,0.241,0.67,0.473,-0.087,0.95,-0.458,0.68,ABCD----I-KL-,DR12,0.504,19.227,19.866,18.148,,20.49,19.257,20.5,,18.09,,,,,13.558,12.49,9.644,7.319,1.0,1.19,0.88,0.859,,,,,,,,,,,-24.067,,,,,,,0406+121,3304362466754063872,5.232294844096446E-4
118796,LQAC_070+014_001,3,J0440+1437,ICRF2,70.0880804,14.632486615,DR2,70.0880808582,14.6324864729,0.497,0.225,-0.914,0.654,-0.273,1.029,0.011,0.577,ABCD------K--,DR12,,19.643,20.109,18.405,,,19.676,,,17.98,,,,,14.31,13.118,10.168,7.608,,0.112,,0.238,,,,,,,,,,,,,,,,,,0437+145,3309225194366811648,0.0016760425923891815
118611,LQAC_066+014_001,3,J0424+1442,ICRF2,66.097877698,14.70463418,DR2,66.0978785835,14.7046336529,1.381,0.741,0.334,1.335,-1.007,3.839,-0.443,2.114,AB-D------K--,DR12,,20.486,20.584,19.316,,,20.332,,,19.74,18.71,,,,15.421,14.816,11.481,8.765,,0.511,,0.134,,,,,,,,,,,,,,,,,,0421+145,3311138001001688576,0.003620519128726092
118654,LQAC_067+017_001,3,87GB 04257+1725,ICRF2,67.148473681,17.539885553,DR2,67.1484737569,17.5398853908,0.237,0.1,0.031,0.258,0.31,0.518,-0.097,0.295,AB-D-----JKL-,DR12,3.317,18.281,18.762,17.679,,19.07,18.147,,,17.72,17.3,,16.202,14.672,13.636,13.09,10.244,7.79,0.302,0.317,0.177,0.179,,0.7,0.4,0.2,0.3,0.4,0.6,0.5,2.1,0.1,-30.46,-29.76,,,,,,0425+174,3314165093952083328,6.394992402495259E-4
119887,LQAC_094+007_001,3,J0619+0736,ICRF2,94.791546067,7.611450146,DR2,94.7915459831,7.6114501179,0.369,0.403,-0.687,0.53,1.105,0.828,-1.148,0.912,AB-D-------L-,DR12,,19.352,19.758,18.688,,20.12,19.247,,,18.76,18.41,,,,14.696,13.591,10.764,8.334,,0.179,,0.102,,,,,,,,,,,,,,,,,,0616+076,3325060601351888000,3.159561699515885E-4
119459,LQAC_083+007_001,3,TEX 0529+075,ICRF2,83.162493691,7.545373801,DR2,83.162493645,7.5453735868,0.201,0.173,0.114,0.212,0.26,0.403,-1.002,0.371,ABCD------KL-,DR12,1.254,18.486,19.005,17.538,,18.98,18.313,18.77,,18.29,18.29,,,,13.251,12.097,9.264,6.645,2.3,1.288,2.3,1.35,,0.4,0.2,0.4,0.8,0.5,0.4,0.3,0.6,1.0,-27.023,-26.301,,,,,,0529+075,3334228054423044736,7.883662938887425E-4
119675,LQAC_087+008_001,3,J0551+0829,ICRF2,87.796788849,8.486450294,DR2,87.7967890838,8.4864505477,0.453,0.453,0.237,0.51,0.451,0.794,0.555,0.712,ABCD-------L-,DR12,,19.329,19.604,18.367,,,19.364,,,16.2,17.13,,,,13.248,12.217,9.879,7.282,,0.095,,0.171,,1.5,3.4,3.8,0.3,3.8,4.8,0.9,0.1,1.5,,,,,,,,0548+084,3335166315801316224,0.0012382497937526147
119620,LQAC_086+011_001,3,J0544+1118,ICRF2,86.217499145,11.313868241,DR2,86.2174986707,11.3138678264,0.96,0.932,-3.839,1.278,-3.862,1.5,0.785,1.271,ABCD------K--,DR12,,19.998,19.662,18.451,,21.36,19.913,,,19.29,,,,,13.938,13.05,10.582,7.753,,0.184,,0.176,,1.1,0.5,0.3,0.2,0.3,0.8,0.9,0.6,0.5,,,,,,,,0542+112,3340021518630349184,0.002242892336980335
119775,LQAC_091+010_001,3,J0604+1055,ICRF2,91.205707003,10.927881462,DR2,91.2057067602,10.9278818092,0.511,0.497,0.307,0.607,0.335,0.997,-0.07,1.0,ABCD------KL-,DR12,,19.748,19.893,19.035,,20.23,19.593,19.02,,19.16,,,,,,,,,,0.525,,0.194,,,,,,,,,,,,,,,,,,0602+109,3341864265759202432,0.001516240834276896
119845,LQAC_093+013_001,3,TEX 0611+131,ICRF2,93.490386479,13.112611369,DR2,93.4903865507,13.1126112892,0.288,0.26,-0.407,0.278,-1.125,0.58,0.201,0.456,ABCD-----JKL-,DR2,0.745,18.791,19.583,17.891,,20.7,,,,19.16,18.24,,16.355,14.748,13.31,12.178,9.854,7.357,0.54,0.434,0.48,0.335,,,,,,,,,,,-25.756,-26.147,,,,,,0611+131,3344095243569988480,3.816954691471109E-4
119949,LQAC_096+014_001,3,J0625+1440,ICRF2,96.441342724,14.672153419,DR2,96.441342304,14.6721492774,0.459,0.549,-0.631,0.641,0.542,0.874,-0.386,0.716,ABC------JKL-,DR2,,19.09,19.407,18.044,,20.23,,18.9,,19.41,17.98,,17.064,14.949,12.564,11.628,8.906,6.363,2.3,0.464,0.92,0.148,,0.1,1.1,0.7,0.3,0.8,0.0,0.2,1.0,0.3,,,,,,,,0622+147,3356698670481650560,0.014981373303119525
120257,LQAC_105+017_001,3,J0700+1709,ICRF2,105.006356402,17.156028192,DR2,105.0063564186,17.1560280963,0.208,0.188,0.037,0.254,0.107,0.465,0.101,0.454,ABCD---------,DR12,,18.519,18.686,18.079,,,18.395,,,,,,,,13.452,12.335,9.062,6.528,0.82,0.735,0.79,0.96,,,,,,,,,,,,,,,,,,0657+172,3361160694829279232,3.4922604646346226E-4
120355,LQAC_108+019_001,3,OFGL J0714.2+1934,ICRF2,108.481996552,19.583446871,DR2,108.4819967788,19.5834474995,0.586,0.541,-1.071,0.724,-1.709,0.956,-1.244,0.751,AB--------KL-,DR12,0.54,19.979,20.098,18.778,,19.35,20.495,18.78,,18.14,18.11,,,,12.343,11.361,8.124,5.844,0.158,0.221,0.118,0.416,,,,,,,,,,,-23.469,-24.186,,,,,,0710+196,3363300108228911616,0.0023897011368517796
119989,LQAC_097+020_001,3,J0631+2020,ICRF2,97.754427245,20.349780697,DR2,97.7544271376,20.3497808292,0.492,0.442,0.644,0.699,-2.453,1.842,1.104,2.179,ABCD-----J-L-,DR12,,19.59,19.515,18.694,,20.1,19.024,,,19.05,18.17,,17.199,15.471,13.997,13.454,11.027,8.153,,0.292,,0.193,,0.6,0.1,0.4,,,,0.5,0.0,0.6,,,,,,,,0628+203,3372922170711948160,5.980573685493696E-4
120238,LQAC_104+024_001,3,TEX 0654+244,ICRF2,104.273648082,24.398720679,DR2,104.2736480385,24.3987206475,0.526,0.489,0.734,0.557,1.055,1.033,0.449,0.894,ABCD------KL-,DR12,1.925,19.87,20.078,19.226,,20.67,19.819,19.14,,19.8,18.4,,,,15.107,14.038,10.569,7.644,0.504,0.302,0.285,0.238,,0.2,1.1,2.0,3.3,3.1,0.0,0.6,0.3,0.0,-25.411,-26.753,,,,,,0654+244,3380495709878560896,1.8206437216764814E-4
119290,LQAC_079+010_001,3,PKS 0514+10,ICRF2,79.194359453,10.96521865,DR2,79.1943594539,10.9652186868,0.213,0.157,-0.435,0.224,-0.068,0.431,0.239,0.3,AB-------JKL-,DR12,1.58,17.991,18.42,17.195,,19.92,17.846,18.5,,18.32,17.62,,16.358,15.6,14.202,13.198,10.157,8.221,1.205,0.522,0.735,0.387,,0.7,0.9,0.0,0.7,0.0,0.2,0.4,0.5,0.2,-27.346,-27.774,,,,,,0514+109,3386948262585039616,1.3255943234261175E-4
119445,LQAC_082+013_001,3,PKS 0528+134,ICRF2,82.735069777,13.531985979,DR2,82.735069517,13.5319859521,0.714,0.629,-0.152,0.922,-0.515,1.711,-0.231,1.603,ABCD-----JKL-,DR12,2.06,19.913,20.135,18.81,,20.78,19.831,,,19.53,17.87,,16.861,15.064,14.446,13.446,10.486,7.744,1.67,2.502,4.3,3.357,,1.7,1.2,2.2,0.6,0.3,2.7,1.1,0.3,0.1,-28.914,-29.036,,,,,,0528+134,3389544278257845632,9.152169451284034E-4
119107,LQAC_075+013_002,3,PKS 0459+135,ICRF2,75.638414638,13.636377487,DR2,75.6384150265,13.6363774077,0.369,0.271,-0.202,0.453,2.196,0.857,-0.128,0.62,ABCD-----JKL-,DR12,0.45,19.256,20.104,18.091,,21.31,18.896,18.82,,18.29,18.29,,16.794,14.839,13.019,12.037,9.407,7.014,0.5,0.607,0.54,0.636,,0.8,0.2,2.2,0.2,0.6,0.8,1.7,1.0,0.2,-22.764,-24.342,,,,,,0459+135,3391703856534153984,0.0013888410689989706
119227,LQAC_077+013_001,3,4C 13.28,ICRF2,77.909665233,13.955331556,DR2,77.9096654002,13.9553315836,0.363,0.354,0.617,0.404,-1.044,0.791,-0.59,0.644,ABCD------KL-,DR12,1.695,19.304,19.504,18.52,,20.43,19.255,,,18.75,18.26,,,,15.153,13.965,10.685,8.118,0.364,0.505,0.58,0.362,,1.1,0.4,0.9,2.0,0.5,0.4,0.7,1.7,0.8,-26.589,-27.129,,,,,,0508+138,3391825077691113856,5.925509402550767E-4
119237,LQAC_078+015_001,3,J0512+1517,ICRF2,78.17088741,15.289855812,DR2,78.1708874381,15.2898556105,0.5,0.411,-0.396,0.55,0.047,1.085,2.743,0.891,ABCD------KL-,DR12,2.6,19.709,20.023,18.958,,20.22,19.777,,,18.84,18.14,,,,15.526,14.45,10.987,8.093,,0.852,0.94,0.373,,0.2,0.1,0.2,0.8,2.0,1.1,2.2,1.4,0.8,,,,,,,,0509+152,3393747818586222080,7.319173590753579E-4
119344,LQAC_080+016_001,3,3C 138.0,ICRF2,80.291191365,16.639458824,DR2,80.2911907199,16.6394591171,0.233,0.208,-0.281,0.3,0.086,0.471,-0.376,0.365,ABC-----IJKL-,DR12,0.759,18.416,18.802,17.781,19.21,19.37,18.211,18.84,,18.63,17.52,,16.767,15.432,13.155,11.924,9.063,6.518,8.47,1.939,3.78,0.258,,0.4,0.2,0.7,0.8,0.1,0.4,0.6,1.4,0.4,-25.199,-26.033,,,,,,0518+165,3394144669269567232,0.0024627287558831746
119209,LQAC_077+018_001,3,PKS 0507+17,ICRF2,77.509871374,18.011550459,DR2,77.5098712991,18.0115504431,0.1,0.077,-0.177,0.131,0.236,0.315,-0.023,0.18,ABCD-----JKL-,DR12,0.416,17.504,17.799,16.377,,20.27,17.99,,,18.16,18.25,,16.635,14.817,12.275,11.159,7.93,5.592,0.75,0.554,0.7,0.672,,1.0,0.6,0.4,0.3,0.2,0.1,2.7,1.3,1.6,-22.889,-23.908,,,,,,0507+179,3395133340676343552,2.6289933988358865E-4
119542,LQAC_084+019_001,3,J0539+1951,RADIO,84.975723933,19.862513525,DR2,84.9757238445,19.8625138671,0.412,0.357,-1.059,0.509,1.889,1.093,-2.376,0.861,-B-D---------,DR12,1.2,19.733,20.061,19.183,,,19.606,,,,,,,,14.635,13.791,11.232,8.742,,0.052,,0.054,,,,,,,,,,,,,,,,,,0536+198,3399503757666241024,0.0012673444574043352
118934,LQAC_072+017_001,3,J0449+1754,ICRF2,72.302131877,17.908776756,DR2,72.3021314786,17.9087761102,0.494,0.283,-0.377,0.534,-0.593,1.161,0.162,0.542,AB--------KL-,DR12,,19.603,19.893,19.065,,20.32,19.497,,,19.79,18.63,,,,15.03,13.833,10.408,7.9,,0.078,,0.163,,0.3,0.5,0.5,1.7,1.3,0.4,1.7,1.5,0.7,,,,,,,,0446+178,3406712980527835392,0.002695807247317096
119355,LQAC_080+021_001,3,J0521+2112,ICRF2,80.441524342,21.214292147,DR2,80.4415242839,21.2142921167,0.071,0.056,-0.197,0.093,0.162,0.126,-0.2,0.087,ABCD-----JKL-,DR12,0.108,16.074,16.8,15.08,,17.87,16.027,16.66,,15.37,14.77,,13.921,12.25,10.657,9.818,7.572,5.611,,0.188,,0.208,,0.8,0.1,0.0,0.4,0.8,1.0,0.9,0.4,0.0,-23.497,-24.575,,,,,,0518+211,3414331878849395584,2.235670946431331E-4
119159,LQAC_076+021_001,3,J0506+2141,ICRF2,76.641805584,21.683377679,DR2,76.6418054725,21.6833773185,1.375,1.14,0.483,1.729,-0.018,2.656,2.218,2.02,AB-----------,DR2,,20.451,,,,,,,,,,,,,,,,,,0.156,,0.179,,,,,,,,,,,,,,,,,,0503+216,3415144589741757312,0.001350270642377878
119777,LQAC_091+024_005,3,J0604+2429,ICRF2,91.229672429,24.498621248,DR2,91.2296726542,24.4986213594,0.557,0.646,0.272,0.665,2.635,0.783,-1.029,0.761,ABC------JKL-,DR2,0.131,18.543,19.265,17.693,,19.32,,18.37,,17.84,17.28,,16.012,14.541,13.203,11.873,8.968,6.66,,0.454,,1.074,,0.4,1.2,0.2,0.3,2.0,0.0,0.3,1.7,0.4,-23.03,-22.761,,,,,,0601+245,3426438975045340544,8.39542671945016E-4
119844,LQAC_093+026_001,3,3C 154.0,ICRF2,93.458913225,26.076866623,DR2,93.4589130783,26.0768665489,0.178,0.139,-0.327,0.151,-0.309,0.347,0.091,0.242,ABC-----IJKL-,DR2,0.58,17.252,17.831,16.473,,18.5,,18.0,,17.14,16.52,,15.23,13.812,12.171,11.025,8.396,5.942,3.941,0.316,2.02,0.262,,0.5,0.6,0.2,0.1,1.1,0.0,1.1,0.4,0.6,-26.754,-26.968,,,,,,0610+260,3426927226927795840,5.444341464766079E-4
119713,LQAC_089+024_001,3,J0557+2413,ICRF2,89.269639921,24.2320274,DR2,89.269639881,24.2320272504,1.076,0.966,-1.878,1.131,-1.832,2.316,-0.087,1.944,AB-----------,DR12,3.228,20.455,20.39,19.526,,,20.278,,,,,,,,15.027,14.333,10.398,8.421,,0.933,,0.743,,,,,,,,,,,,,,,,,,0554+242,3427951147129070336,5.543556354547882E-4
119969,LQAC_097+028_001,3,J0628+2835,ICRF2,97.209662167,28.597341409,DR2,97.2096614841,28.5973412827,0.322,0.303,-0.233,0.334,0.06,0.628,0.261,0.54,AB-D------KL-,DR12,,19.046,19.317,18.348,,20.3,18.93,,,19.13,18.4,,,,15.386,14.383,10.727,8.82,,0.231,,0.134,,0.0,1.0,2.2,0.1,0.4,0.4,1.8,0.1,0.5,,,,,,,,0625+286,3434366213361858560,0.0022059811100178864
120002,LQAC_098+032_001,3,87GB 06292+3203,ICRF2,98.128261641,32.014897668,DR2,98.1282619901,32.0148977197,0.49,0.467,-0.585,0.493,1.009,0.953,0.323,0.766,AB-D------KL-,DR2,1.831,19.353,19.878,18.584,,20.37,,,,19.13,18.26,,,,14.969,14.059,10.921,8.407,0.046,0.082,0.14,0.198,,0.7,1.0,0.6,0.9,0.6,1.6,0.5,0.7,0.4,-26.843,-27.317,,,,,,0629+320,3436183706082051200,0.001081862081485165
119734,LQAC_089+037_001,3,J0559+378,ICRF2,89.75188388,37.83208879,DR2,89.7518836771,37.8320890085,0.463,0.399,-0.401,0.539,-0.565,0.834,-0.111,0.705,ABCD------KL-,DR12,,19.845,20.146,19.259,,20.74,19.741,,,19.02,,,,,16.088,14.861,12.031,8.294,,0.199,,0.159,,0.8,0.4,0.2,0.4,0.8,0.9,0.8,0.7,0.3,,,,,,,,0555+378,3457015534420742656,9.756568269492425E-4
119687,LQAC_088+037_001,3,B3 0548+378B,ICRF2,88.074737149,37.907022881,DR2,88.0747375389,37.9070229838,0.406,0.355,0.228,0.431,-0.398,0.929,2.391,0.996,ABCD------KL-,DR12,0.815,19.33,19.674,18.271,,20.34,18.765,,,18.27,17.87,,,,15.269,14.054,10.704,8.267,,0.308,,0.33,,0.9,1.2,1.2,1.2,1.3,3.3,1.6,1.5,0.3,-25.893,-26.481,,,,,,0548+378,3457728670791127552,0.001167680115321475
119681,LQAC_087+037_001,3,J0551+3751,RADIO+,87.99459055,37.852065075,DR2,87.99458966,37.8520654313,0.985,0.713,-0.577,1.045,-0.994,2.303,-0.543,1.683,-B---------L-,DR12,,20.401,20.71,18.905,,,20.06,,,19.48,18.41,,,,13.634,12.729,10.069,7.753,,0.372,,0.164,,0.2,0.8,2.0,0.3,0.4,0.0,1.7,1.8,1.7,,,,,,,,0548+377,3457731011546567424,0.002836401786347689
119708,LQAC_088+039_002,3,J0555+3922,RADIO,88.985907117,39.368832842,DR2,88.9859070397,39.3688328209,0.346,0.329,0.065,0.349,-0.178,0.629,0.355,0.527,-B-----------,DR12,,18.893,19.331,17.97,,,18.672,,,,,,,,13.916,12.886,9.993,7.982,,,,,,,,,,,,,,,,,,,,,,0552+393,3458103569895587456,2.2813627317158552E-4
119706,LQAC_088+039_001,3,B2 0552+39A,ICRF2,88.878356715,39.813656935,DR2,88.8783566714,39.8136569706,0.115,0.108,-0.337,0.135,-0.381,0.222,-0.096,0.18,ABCD----IJKL-,DR12,2.365,17.679,18.098,16.996,,18.51,17.561,18.0,,17.19,16.7,,16.06,14.68,14.186,13.291,9.944,7.536,1.7,3.451,5.0,4.763,,0.1,0.5,0.5,0.1,0.3,0.2,0.4,1.0,0.3,-29.773,-29.75,,,,,,0552+398,3458177821288511360,1.759075398512319E-4
316683,LQAC_176-038_001,3,PKS 1144-379,ICRF2,176.755711257,-38.203062061,DR2,176.7557113256,-38.2030622282,0.087,0.075,-0.067,0.11,0.12,0.154,0.018,0.114,ABC-----IJKL-,DR12,1.048,17.613,17.907,16.915,16.3,16.7,17.624,16.2,,16.95,15.67,,15.663,13.785,12.736,11.611,8.691,6.199,1.44,1.265,4.7,1.814,,,,,0.3,1.2,0.6,0.3,0.1,0.5,-27.92,-28.16,,,,,,1144-379,3463339929597928576,6.324032085806724E-4
323018,LQAC_178-035_001,3,PKS 1151-34,ICRF2,178.590779694,-35.091411208,DR2,178.5907683441,-35.091411658,0.293,0.232,-0.528,0.411,-0.096,0.514,-0.028,0.356,ABC-----IJKL-,DR12,0.258,18.785,18.811,17.449,17.96,18.48,18.715,17.84,,17.37,17.0,,15.903,14.126,12.398,11.368,8.942,6.628,5.0,1.445,2.7,0.639,,,,,0.5,0.0,0.4,0.9,0.0,0.1,-22.48,-23.547,,,,,,1151-348,3464286574749721088,0.03347196822019522
316197,LQAC_176-033_001,3,J1146-3328,ICRF2,176.618549127,-33.478508554,DR2,176.6185496989,-33.4785096922,0.765,0.555,-0.04,1.012,-1.793,1.373,-2.021,0.941,ABC------JKL-,DR12,0.294,19.763,19.538,17.796,,18.7,19.51,,,17.19,17.24,,16.265,14.556,13.48,12.671,10.09,7.8,,0.162,,0.206,,,,,0.5,0.6,0.0,1.1,1.0,1.2,-22.524,-23.678,,,,,,1143-332,3465472604198516864,0.004442833941226899
322808,LQAC_178-032_001,3,J1154-3242,ICRF2,178.525693579,-32.71193951,DR2,178.5256931201,-32.7119391666,0.474,0.299,-0.068,0.499,1.078,0.852,-0.066,0.511,AB-------JKL-,DR12,0.2,19.815,20.287,19.068,,20.06,19.946,,,18.56,17.94,,16.921,15.105,13.876,12.831,10.087,7.589,,0.194,,0.235,,,,,,,,,,,-20.371,-21.831,,,,,,1151-324,3467069404319811712,0.001860116916732481
352965,LQAC_187-031_002,3,PKS 1228-310,ICRF2,187.687219399,-31.356475189,DR2,187.6872197607,-31.3564754801,0.597,0.433,-0.219,0.586,-2.654,1.314,-0.494,1.078,AB------I-KL-,DR12,2.276,19.27,19.498,18.803,,19.46,19.229,20.4,,19.42,19.27,,,,16.156,15.22,12.309,8.979,0.316,0.201,0.167,0.104,,,,,0.6,0.4,2.0,,,,-27.135,-26.388,,,,,,1228-310,3470387416878243328,0.001528011329284042
363064,LQAC_190-029_001,3,PKS 1240-294,ICRF2,190.794424733,-29.722917922,DR2,190.7944246437,-29.7229179688,0.107,0.104,0.078,0.14,0.073,0.257,-0.119,0.265,AB------IJKL-,DR12,1.135,17.264,17.442,16.843,17.06,17.84,17.12,17.69,,17.34,17.11,,16.237,15.413,13.455,12.183,9.396,6.987,0.381,0.277,0.472,0.42,,,,,0.5,0.6,0.1,0.6,0.3,0.3,-26.855,-26.808,,,,,,1240-294,3470843821579032832,3.260353003939336E-4
344150,LQAC_185-026_001,3,J1220-2653,RADIO+,185.071604979,-26.896491853,DR2,185.0716041833,-26.896492123,0.753,1.012,-1.292,1.252,-3.099,1.728,0.37,1.406,-B--------KL-,DR12,,20.546,20.423,19.629,,19.75,20.144,,,19.79,,,,,16.016,15.151,12.04,8.33,,0.055,,0.065,,,,,0.2,0.9,0.9,1.9,1.1,0.6,,,,,,,,1217-266,3475915074148916736,0.0027333440522073395
323570,LQAC_178-031_001,3,CGRaBS J1155-3108,ICRF2,178.763157146,-31.132979912,DR2,178.7631567974,-31.1329799444,0.403,0.271,1.183,0.508,0.689,0.745,-0.113,0.469,AB--------KL-,DR12,4.3,19.841,20.504,18.842,,21.45,19.603,,,18.88,,,,,15.96,15.366,12.052,9.199,0.081,0.136,0.159,0.175,,,,,1.0,0.6,0.6,,,,-28.756,,,,,,,1152-308,3479602973586307200,0.00108051689330901
323754,LQAC_178-029_001,3,J1155-2949,RADIO+,178.813592113,-29.831766769,DR2,178.8135919096,-29.8317670361,0.183,0.147,-0.424,0.261,0.259,0.354,0.148,0.249,-B-------JKL-,DR12,,18.715,18.715,18.201,,17.9,18.846,,,17.83,17.59,,16.737,14.893,13.402,12.192,9.489,7.159,,0.085,,0.063,,,,,0.3,0.5,0.1,0.4,0.3,0.1,,,,,,,,1152-295,3479836757246424320,0.0011523222398412728
316155,LQAC_176-028_001,3,PKS 1143-287,ICRF2,176.609119093,-28.988473452,DR2,176.6091191515,-28.9884736815,0.219,0.203,0.227,0.247,0.011,0.41,0.247,0.343,ABC-------K--,DR12,0.45,19.129,19.443,18.225,,20.1,19.928,,,18.29,18.66,,,,13.847,12.795,9.573,7.094,0.43,0.47,0.7,0.523,,,,,0.2,2.0,0.9,,,,-22.13,-23.143,,,,,,1143-287,3481014849596074240,8.463417973173902E-4
333862,LQAC_181-027_001,3,J1207-2703,ICRF2,181.868134607,-27.05280113,DR2,181.8681342018,-27.052801517,0.373,0.287,0.276,0.409,-0.179,0.685,0.598,0.459,AB--------KL-,DR12,,19.435,19.516,19.013,,19.8,19.474,,,19.03,18.58,,,,14.394,13.431,10.549,7.745,,0.247,,0.174,,,,,,,,,,,,,,,,,,1204-267,3486590644859772160,0.001904843035208301
